0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	0.00236396	
0.001	0.0005	0.000333333	0.00025	0.0002	0.000166667	0.000142857	0.000125	0.000111111	0.0001	9.09091e-05	8.33333e-05	7.69231e-05	7.14286e-05	6.66667e-05	6.25e-05	5.88235e-05	5.55556e-05	5.26316e-05	5e-05	
0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	0.000725311	
0.001	0.0005	0.000333333	0.00025	0.0002	0.000166667	0.000142857	0.000125	0.000111111	0.0001	9.09091e-05	8.33333e-05	7.69231e-05	7.14286e-05	6.66667e-05	6.25e-05	5.88235e-05	5.55556e-05	5.26316e-05	5e-05	
0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	0.000537738	
0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	0.00166079	
0.001	0.0005	0.000333333	0.00025	0.0002	0.000166667	0.000142857	0.000125	0.000111111	0.0001	9.09091e-05	8.33333e-05	7.69231e-05	7.14286e-05	6.66667e-05	6.25e-05	5.88235e-05	5.55556e-05	5.26316e-05	5e-05	
-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	-0.000898622	
0.001	0.004	0.009	0.016	0.025	0.036	0.049	0.064	0.081	0.1	0.121	0.144	0.169	0.196	0.225	0.256	0.289	0.324	0.361	0.4	
0.001	0.0005	0.000333333	0.00025	0.0002	0.000166667	0.000142857	0.000125	0.000111111	0.0001	9.09091e-05	8.33333e-05	7.69231e-05	7.14286e-05	6.66667e-05	6.25e-05	5.88235e-05	5.55556e-05	5.26316e-05	5e-05	
0.001	0.0005	0.000333333	0.00025	0.0002	0.000166667	0.000142857	0.000125	0.000111111	0.0001	9.09091e-05	8.33333e-05	7.69231e-05	7.14286e-05	6.66667e-05	6.25e-05	5.88235e-05	5.55556e-05	5.26316e-05	5e-05	
0.00271828	0.00164872	0.00139561	0.00128403	0.0012214	0.00118136	0.00115356	0.00113315	0.00111752	0.00110517	0.00109517	0.0010869	0.00107996	0.00107404	0.00106894	0.00106449	0.00106059	0.00105713	0.00105404	0.00105127	
0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	0.00260452	
0.00233141	0.00466282	0.00699423	0.00932564	0.0116571	0.0139885	0.0163199	0.0186513	0.0209827	0.0233141	0.0256455	0.0279769	0.0303083	0.0326397	0.0349712	0.0373026	0.039634	0.0419654	0.0442968	0.0466282	
